timestamp,price,date,day
1730851200000,2422.368479855642,2024-11-06 00:00:00,195
1730937600000,2720.6217450068793,2024-11-07 00:00:00,196
1731024000000,2894.9718733838376,2024-11-08 00:00:00,197
1731110400000,2960.9593369382137,2024-11-09 00:00:00,198
1731196800000,3130.035524073996,2024-11-10 00:00:00,199
1731283200000,3191.9044555518153,2024-11-11 00:00:00,200
1731369600000,3372.7914863430115,2024-11-12 00:00:00,201
1731456000000,3260.934386131155,2024-11-13 00:00:00,202
1731542400000,3191.8991843987947,2024-11-14 00:00:00,203
1731628800000,3059.812296932496,2024-11-15 00:00:00,204
1731715200000,3093.913043390382,2024-11-16 00:00:00,205
1731801600000,3133.8802234191417,2024-11-17 00:00:00,206
1731888000000,3075.534532601624,2024-11-18 00:00:00,207
1731974400000,3209.4239073326826,2024-11-19 00:00:00,208
1732060800000,3112.9098010150224,2024-11-20 00:00:00,209
1732147200000,3075.193856649331,2024-11-21 00:00:00,210
1732233600000,3365.9369715466096,2024-11-22 00:00:00,211
1732320000000,3327.7571951719624,2024-11-23 00:00:00,212
1732406400000,3394.036961782547,2024-11-24 00:00:00,213
1732492800000,3368.7027619429946,2024-11-25 00:00:00,214
1732579200000,3417.291223691937,2024-11-26 00:00:00,215
1732665600000,3325.636532587645,2024-11-27 00:00:00,216
1732752000000,3666.1884904377557,2024-11-28 00:00:00,217
1732838400000,3579.2407862474997,2024-11-29 00:00:00,218
1732924800000,3598.1933212253616,2024-11-30 00:00:00,219
1733011200000,3709.9094391073327,2024-12-01 00:00:00,220
1733097600000,3708.8072387383017,2024-12-02 00:00:00,221
1733184000000,3643.855375704235,2024-12-03 00:00:00,222
1733270400000,3625.7104579497204,2024-12-04 00:00:00,223
1733356800000,3839.443460715871,2024-12-05 00:00:00,224
1733443200000,3796.8688671601276,2024-12-06 00:00:00,225
1733529600000,4013.726145388712,2024-12-07 00:00:00,226
1733616000000,4000.992076502189,2024-12-08 00:00:00,227
1733702400000,4015.7820212328807,2024-12-09 00:00:00,228
1733788800000,3713.3138979971745,2024-12-10 00:00:00,229
1733875200000,3626.5886417774996,2024-12-11 00:00:00,230
1733961600000,3828.1075883404096,2024-12-12 00:00:00,231
1734048000000,3878.850012073054,2024-12-13 00:00:00,232
1734134400000,3907.4296595053356,2024-12-14 00:00:00,233
1734220800000,3866.9958020348054,2024-12-15 00:00:00,234
1734307200000,3961.3154661802305,2024-12-16 00:00:00,235
1734393600000,3992.857195846062,2024-12-17 00:00:00,236
1734480000000,3879.4062240100893,2024-12-18 00:00:00,237
1734566400000,3628.2624780444953,2024-12-19 00:00:00,238
1734652800000,3434.6754695380805,2024-12-20 00:00:00,239
1734739200000,3468.658920056454,2024-12-21 00:00:00,240
1734825600000,3337.5972231166807,2024-12-22 00:00:00,241
1734912000000,3275.8894274015142,2024-12-23 00:00:00,242
1734998400000,3414.6414419807993,2024-12-24 00:00:00,243
1735084800000,3497.555287927574,2024-12-25 00:00:00,244
1735171200000,3494.5109273631047,2024-12-26 00:00:00,245
1735257600000,3327.7897761683494,2024-12-27 00:00:00,246
1735344000000,3328.6111553091764,2024-12-28 00:00:00,247
1735430400000,3397.8341205085153,2024-12-29 00:00:00,248
1735516800000,3357.330742971463,2024-12-30 00:00:00,249
1735603200000,3359.513941757392,2024-12-31 00:00:00,250
1735689600000,3336.6175137659498,2025-01-01 00:00:00,251
1735776000000,3348.967247123586,2025-01-02 00:00:00,252
1735862400000,3448.140436960939,2025-01-03 00:00:00,253
1735948800000,3604.2913795931763,2025-01-04 00:00:00,254
1736035200000,3660.37804173532,2025-01-05 00:00:00,255
1736121600000,3635.8549961807084,2025-01-06 00:00:00,256
1736208000000,3687.1447140588307,2025-01-07 00:00:00,257
1736294400000,3380.0211263090155,2025-01-08 00:00:00,258
1736380800000,3325.1300293537356,2025-01-09 00:00:00,259
1736467200000,3219.09284475812,2025-01-10 00:00:00,260
1736553600000,3269.1759954060667,2025-01-11 00:00:00,261
1736640000000,3283.591322828503,2025-01-12 00:00:00,262
1736726400000,3264.070968533687,2025-01-13 00:00:00,263
1736812800000,3134.5520394596483,2025-01-14 00:00:00,264
1736899200000,3224.8006483414138,2025-01-15 00:00:00,265
1736985600000,3447.0340476747956,2025-01-16 00:00:00,266
1737072000000,3309.4466139900196,2025-01-17 00:00:00,267
1737158400000,3477.284285084809,2025-01-18 00:00:00,268
1737244800000,3309.0995676199964,2025-01-19 00:00:00,269
1737331200000,3208.1365439891497,2025-01-20 00:00:00,270
1737417600000,3263.069869880814,2025-01-21 00:00:00,271
